age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,Month,Day,Year
59,0,1.0,45,40780,1,1,1,85077,2,1,1,0.0,50,0,0,8863.341838,5.0,2,21059.04196,1,35055.64627,0,5,13,2015
58,0,1.0,95,40597,1,1,1,80022,3,0,0,0.0,49,0,1,4883.239029,8.0,0,23961.923280000003,5,94076.85566,1,9,3,2015
50,0,1.0,83,39106,1,0,0,50011,1,0,2,0.0,83,0,1,6293.984539,7.0,0,27500.5907,0,43813.50948,0,8,30,2016
36,1,1.0,68,35815,1,1,0,15034,4,2,1,0.0,82,1,1,5486.017208,6.0,0,22589.84266,5,6281.496183,0,2,26,2016
41,1,1.0,71,37126,1,1,1,50033,1,1,0,0.0,92,0,1,4476.839428,1.0,2,20617.80402,2,17562.451109999998,0,1,6,2015
28,0,1.0,72,33304,1,1,0,85066,0,0,1,0.0,49,1,1,6964.268379000001,7.0,1,11808.6934,2,28321.87247,1,12,12,2016
43,0,1.0,97,37619,1,1,1,15001,1,1,2,0.0,17,2,1,3948.145991,6.0,0,30507.65254,6,27048.094930000003,0,8,23,2016
61,0,1.0,82,41108,1,0,0,85055,3,2,0,0.0,0,2,0,3665.247907,4.0,1,20491.24384,6,12904.7314,0,4,21,2016
51,1,1.0,57,39316,0,1,0,20160,1,0,0,0.0,81,2,1,4125.717916,1.0,2,48719.35708,3,43013.28127,0,3,3,2015
47,0,1.0,86,38525,1,0,0,85070,6,1,0,1.0,93,2,0,3550.065525,7.0,2,32689.70234,0,38823.44915,0,11,6,2016
56,0,0.0,92,40249,0,1,1,80002,2,1,0,1.0,98,2,1,7375.125341,9.0,0,25767.86853,5,12281.01801,0,8,3,2016
47,1,1.0,93,38482,1,1,1,15026,3,2,0,0.0,57,0,0,9177.654028,8.0,0,35273.0959,6,20053.28574,0,10,22,2015
26,1,1.0,73,32585,1,0,1,50034,0,0,1,0.0,42,1,0,3205.210243,8.0,0,26045.57801,2,9803.780746,1,1,12,2015
68,1,1.0,80,42186,0,0,1,15012,5,2,0,0.0,3,0,0,4915.032655,2.0,2,16880.127080000002,0,9959.156147,0,1,10,2015
28,1,1.0,60,33324,0,0,1,20132,4,1,0,0.0,4,1,1,5415.657190999999,5.0,1,29814.77359,3,22671.38063,0,1,15,2016
41,1,0.0,40,37122,1,0,0,20117,6,1,0,1.0,88,2,0,1271.07869,2.0,1,13303.88059,5,5995.317272,0,1,17,2016
45,0,0.0,91,38065,1,1,0,80107,3,1,0,0.0,77,0,1,6197.272932,2.0,0,21981.62537,0,42532.87636,0,4,2,2015
58,1,0.0,74,40609,0,0,1,15001,5,2,0,0.0,5,0,0,2847.763444,2.0,2,5821.652015,0,18472.59381,0,4,11,2015
27,1,1.0,78,32951,1,1,1,20148,4,0,1,0.0,35,1,0,2442.513704,3.0,1,20083.60222,6,24421.16228,0,11,27,2015
42,1,1.0,68,37386,1,1,1,50002,5,1,0,1.0,65,0,0,5248.070886,11.0,2,22752.072030000003,4,28789.02424,0,12,19,2015
47,0,1.0,60,38504,1,1,1,15022,1,1,0,0.0,99,0,1,3922.673162,6.0,2,15050.44597,3,25552.34783,0,1,13,2015
32,0,1.0,74,34675,0,1,1,80103,1,1,1,1.0,95,0,1,2540.546366,4.0,1,15809.89199,3,20760.42563,0,1,19,2016
45,0,1.0,79,38063,1,1,1,80010,6,1,0,1.0,28,0,1,5410.2823530000005,5.0,0,22722.99009,1,16425.945509999998,0,9,4,2016
39,0,0.0,80,36653,1,0,0,85042,0,2,0,0.0,26,0,0,4479.019986,2.0,1,22377.21263,3,13823.56165,1,10,10,2016
45,0,1.0,38,38065,1,1,0,20122,6,1,0,1.0,61,0,1,3639.621138,6.0,1,18273.4702,0,41017.8563,0,12,4,2016
41,0,1.0,90,37125,0,0,1,15025,1,1,0,0.0,50,0,1,6433.855706,1.0,0,18849.25776,2,8605.313367,0,3,3,2015
44,1,1.0,65,37829,1,1,0,85007,2,1,3,1.0,37,0,1,5479.82777,2.0,1,10618.1747,3,22511.43511,0,4,8,2015
45,1,0.0,94,38069,1,1,0,20155,1,1,0,0.0,33,2,0,6892.684179000001,8.0,2,26955.92628,2,14224.24049,0,11,22,2016
48,1,1.0,56,38702,0,1,1,85073,1,2,0,0.0,2,0,1,8343.948681,3.0,0,16003.67006,4,32606.42061,0,1,5,2016
53,1,0.0,60,39692,1,1,1,15022,4,0,0,0.0,98,0,0,5739.878534,7.0,0,7845.036703,1,4557.299303,0,3,18,2016
59,0,1.0,76,40775,1,0,1,20119,1,1,0,0.0,16,0,0,5017.31403,5.0,1,22302.45427,0,14848.91851,0,1,19,2016
41,0,1.0,66,37153,1,0,1,15009,4,1,1,0.0,70,0,0,2728.425948,6.0,1,15203.52625,3,8979.630003,0,3,4,2016
43,1,0.0,84,37599,0,1,1,80047,5,0,0,0.0,0,0,0,3923.081687,9.0,2,35634.972819999995,2,22880.49361,0,8,6,2016
34,1,1.0,71,35256,0,0,1,85054,0,0,0,0.0,0,2,1,3593.4124450000004,10.0,1,44061.06757,2,30007.05713,0,4,11,2016
52,0,0.0,61,39499,1,1,0,20148,4,0,0,1.0,27,0,0,5517.82481,5.0,2,33402.17852,5,17360.765519999997,0,5,1,2015
48,0,1.0,78,38722,0,0,0,20107,4,2,0,0.0,87,0,0,7138.895761,6.0,2,18592.1154,3,13678.07044,0,2,6,2015
26,0,1.0,80,32576,0,1,1,85066,2,0,0,1.0,50,1,0,3093.99381,5.0,1,30473.12725,5,7059.619995,0,7,20,2016
34,0,1.0,86,35275,0,1,0,80106,1,2,1,0.0,9,0,1,2466.592081,3.0,0,26415.05367,3,14147.39892,0,10,6,2015
40,1,1.0,55,36901,1,0,0,20101,5,2,0,0.0,60,0,0,4051.779742,2.0,2,21119.19235,3,11254.85109,0,12,24,2016
37,1,1.0,75,36111,0,0,1,50035,5,2,0,0.0,86,0,1,1954.377185,4.0,1,17635.02202,0,35596.18568,0,1,30,2016
32,1,1.0,38,34666,1,1,0,80046,5,0,0,0.0,0,2,1,5965.975326,3.0,0,12684.80638,3,33250.11568,0,8,20,2016
29,0,1.0,84,33667,0,1,1,80031,6,2,2,0.0,77,1,1,3272.691065,1.0,0,15057.773319999998,4,15022.04828,0,11,8,2015
33,0,1.0,78,34958,1,1,0,20129,2,1,1,0.0,66,0,1,5273.8169020000005,3.0,0,15816.21075,6,8406.755228,1,2,11,2015
54,0,1.0,85,39878,0,0,0,85048,4,2,0,1.0,96,0,1,4445.621527,2.0,2,15091.531330000002,0,30145.64366,0,7,31,2015
67,1,0.0,73,42053,1,1,1,20134,3,0,0,0.0,91,0,1,6917.213703,3.0,0,11847.41279,3,24661.17294,1,8,18,2016
60,1,1.0,77,40945,1,0,0,50021,1,2,0,0.0,43,0,1,6398.585929,3.0,2,5459.289894,2,28653.38558,0,7,28,2015
22,1,0.0,87,30889,1,0,1,80014,3,2,1,0.0,5,1,0,1987.382807,4.0,0,24833.04316,4,30650.37858,0,1,15,2015
57,0,1.0,71,40430,1,1,1,80031,5,2,0,0.0,10,0,0,8832.019912,3.0,2,25012.73215,4,13667.18266,0,4,16,2016
42,0,0.0,74,37386,1,1,1,80015,4,1,0,0.0,46,0,1,4022.615091,3.0,2,18653.07033,4,33346.966,0,2,26,2016
26,1,1.0,78,32594,0,1,1,50026,6,0,1,0.0,74,1,0,2447.996395,1.0,1,34504.345239999995,2,12981.46588,0,4,10,2016
49,1,1.0,74,38906,1,1,0,50051,2,1,0,1.0,93,0,1,4731.861804,6.0,0,11320.78164,3,13822.9752,0,8,19,2015
59,1,0.0,84,40801,0,0,1,50008,5,1,0,1.0,100,2,0,6569.365256,3.0,0,16530.69475,2,33099.31624,0,10,17,2015
51,0,0.0,70,39314,1,0,1,80015,2,1,3,0.0,67,0,1,5368.393299,6.0,0,31196.452460000004,1,6856.413231,0,11,18,2015
20,0,1.0,94,29978,1,1,1,80027,2,1,0,1.0,11,0,0,2901.006906,4.0,1,16205.98923,0,13931.15152,0,3,11,2015
41,1,1.0,83,37135,0,1,1,85053,1,1,0,0.0,64,2,0,7364.52014,3.0,2,37189.75649,5,12479.24982,1,7,28,2015
38,1,1.0,75,36373,1,0,0,50036,4,0,0,0.0,0,0,0,6996.60038,6.0,0,39856.84855,0,54021.01994,1,12,30,2016
45,0,0.0,50,38066,1,0,0,80025,3,1,2,0.0,16,0,1,7548.983181999999,4.0,0,29828.83433,6,14318.91681,0,6,9,2016
43,1,1.0,79,37622,0,0,1,50049,5,1,0,0.0,98,2,1,5737.28033,4.0,0,41746.89747,1,28250.15518,0,9,3,2016
48,0,0.0,89,38703,1,1,0,20148,4,0,0,0.0,11,0,1,4157.178125,9.0,2,11658.178440000002,5,16879.93806,0,1,23,2015
30,1,0.0,84,34009,1,1,0,50008,0,2,0,1.0,83,2,1,1318.967455,4.0,1,13877.47692,0,22707.27087,0,6,8,2015
43,1,0.0,85,37613,0,0,1,15022,5,0,0,1.0,49,0,0,12285.41803,4.0,0,15273.26311,4,31131.65667,1,1,17,2015
51,1,0.0,45,39315,0,0,1,15054,5,2,0,0.0,48,0,0,3710.138409,4.0,1,20608.73148,6,50539.20217,0,3,7,2015
47,1,0.0,78,38497,1,0,1,85079,5,1,1,1.0,51,2,0,4574.577708,6.0,0,32162.36531,6,25905.46381,0,11,5,2016
44,1,1.0,68,37845,0,1,0,85074,6,2,0,0.0,1,0,0,5121.4635,6.0,2,22848.21561,5,8407.994897,0,12,27,2015
44,1,1.0,75,37846,1,1,0,20131,5,1,0,0.0,92,0,1,2425.133985,4.0,1,14603.324230000002,3,15776.69001,0,7,11,2015
45,1,1.0,70,38069,1,0,0,15009,4,2,0,0.0,19,2,0,1123.527941,4.0,2,15191.07254,4,22431.74942,0,10,21,2016
53,0,1.0,89,39708,1,0,1,85077,0,2,0,0.0,100,0,0,2166.945474,8.0,2,9079.123908,0,15903.99231,0,8,24,2015
50,1,1.0,72,39124,1,0,1,15051,2,1,0,1.0,100,0,1,3135.02385,3.0,2,11209.67778,6,6454.513623,0,2,25,2015
47,1,1.0,86,38498,0,1,0,80028,6,1,0,0.0,15,2,1,3642.592125,6.0,2,7504.917987000001,6,55389.81261,0,4,10,2016
53,0,1.0,78,39684,1,1,0,15044,4,1,0,0.0,89,0,0,4285.328735,3.0,2,21954.43997,4,24849.8084,0,1,9,2015
25,1,1.0,63,32195,1,1,1,20156,4,0,0,0.0,43,1,1,8234.954567,2.0,0,17852.912969999998,2,20786.19326,0,3,25,2016
61,0,1.0,81,41116,1,0,0,15001,2,2,0,0.0,51,0,1,9992.310526,2.0,2,18043.34139,1,17666.24484,0,11,30,2016
43,1,0.0,82,37604,0,1,0,15025,1,1,2,0.0,28,0,1,5996.189759000001,6.0,1,26284.59266,4,34023.94238,0,2,9,2016
39,1,1.0,94,36626,1,1,1,15026,0,1,2,0.0,5,2,1,3072.180671,6.0,0,18790.94194,1,18669.50126,0,2,23,2015
39,0,1.0,77,36627,1,0,0,20160,2,2,0,1.0,10,2,1,2577.551878,5.0,1,26806.55858,6,16563.50644,0,10,26,2016
50,0,1.0,25,39115,1,1,0,85072,2,2,0,0.0,72,0,0,5009.76275,4.0,1,35223.63843,6,20918.34106,0,3,23,2016
31,0,1.0,87,34332,1,1,0,15014,3,0,2,1.0,68,2,1,3592.352629,7.0,0,35246.36552,1,9283.784309,1,5,21,2015
28,1,0.0,73,33332,1,1,1,20113,1,2,2,0.0,28,1,1,4299.4292780000005,3.0,0,19342.88042,3,58681.31488,0,3,29,2016
31,0,0.0,72,34331,1,0,1,80031,4,1,2,1.0,76,2,1,5102.312005,2.0,1,23250.43938,6,17238.012440000002,0,7,15,2016
43,0,1.0,33,37620,0,1,0,20138,2,1,0,0.0,96,2,1,4502.299967,8.0,2,8116.907619,6,13877.92703,1,10,28,2015
47,0,0.0,88,38495,1,1,0,15031,6,1,3,0.0,73,0,1,2612.183848,7.0,0,22452.631080000003,1,23482.97574,1,6,26,2016
32,0,1.0,83,34659,1,0,0,15025,3,2,0,0.0,18,2,0,7961.907235,8.0,0,8678.408248,1,19119.95632,0,12,22,2016
66,0,0.0,72,41909,1,1,1,15017,5,0,1,1.0,10,2,1,5331.427874,4.0,0,16198.91411,6,45234.30142,0,1,9,2016
29,1,0.0,84,33677,1,0,1,20110,2,0,1,0.0,1,1,1,4878.165634,8.0,1,12855.16897,1,16712.61044,0,7,1,2015
38,0,0.0,98,36359,1,1,0,20134,2,0,0,0.0,65,2,0,942.4132667,5.0,2,23947.57892,1,15556.70872,0,12,9,2015
45,0,1.0,48,38068,0,1,1,50031,5,1,0,1.0,84,2,1,4433.998379,9.0,1,20317.44905,2,10625.55138,0,4,11,2015
36,0,0.0,57,35839,1,1,0,20134,0,1,0,1.0,100,0,1,4352.669747999999,5.0,2,47217.48983,1,23724.02115,0,5,2,2016
27,0,1.0,29,32944,1,1,1,80035,6,2,0,0.0,56,1,1,2450.062781,1.0,1,14739.64375,4,26824.53682,0,12,25,2016
54,0,1.0,74,39900,0,1,0,15009,4,1,0,1.0,9,2,1,7833.078066,4.0,1,6732.493986,1,13438.95274,0,5,29,2015
40,0,0.0,56,36885,1,1,1,80012,3,1,0,0.0,50,0,1,5291.456773,2.0,2,21989.49436,1,23240.15063,0,2,5,2015
44,1,1.0,71,37829,1,1,1,80022,5,1,0,0.0,21,0,1,4600.706036,8.0,1,29046.27369,5,36326.37943,0,9,5,2015
48,1,1.0,88,38720,1,0,0,50022,5,1,0,1.0,50,0,1,2823.505805,4.0,2,28023.11416,4,21524.23597,0,11,12,2016
77,0,1.0,71,43446,1,0,1,80019,5,1,0,0.0,18,0,0,6213.681385,1.0,0,40720.83934,3,36218.26668,0,12,3,2016
61,1,1.0,78,41113,1,1,1,15035,0,2,0,1.0,50,0,1,2609.356951,9.0,0,12001.85979,1,21444.27495,0,8,10,2015
31,0,0.0,72,34333,1,0,1,20131,3,2,1,0.0,10,2,1,7374.053447,6.0,1,37382.98002,6,19878.71218,0,2,12,2015
42,1,1.0,78,37381,1,1,0,85053,1,1,1,1.0,30,0,1,5045.935956,2.0,1,23211.38899,0,23992.376,0,8,18,2015
38,0,1.0,68,36369,0,0,1,20110,1,1,0,0.0,9,2,1,4890.615191,6.0,0,20372.47308,0,4747.054489,0,6,9,2015
44,0,0.0,63,37840,1,0,0,50012,4,2,0,0.0,39,0,1,8313.270831,6.0,1,20680.34397,6,8159.104549,0,10,28,2016
55,1,0.0,88,40074,1,1,1,20109,5,0,1,0.0,1,0,1,2670.690066,4.0,0,13053.51301,0,36517.84003,0,12,10,2016
59,0,0.0,64,40787,1,1,0,20130,4,0,0,1.0,56,2,1,8672.599758,2.0,1,41713.96166,1,56758.87353,0,2,5,2016
46,1,1.0,19,38305,0,0,0,80101,4,1,4,0.0,98,2,1,4020.281061,8.0,0,10805.28865,3,8575.867076999999,0,7,22,2016
40,0,0.0,79,36876,1,0,0,80103,4,0,0,0.0,42,0,1,2144.548234,10.0,1,44103.55102,6,9968.552005,1,6,19,2015
46,1,0.0,83,38276,1,0,0,50054,0,2,0,0.0,2,0,0,3860.760870000001,6.0,2,11193.2585,2,20960.79625,0,3,21,2016
24,0,0.0,83,31774,0,0,0,80046,4,2,0,0.0,49,1,1,3002.968061,1.0,0,30649.40714,0,17236.676059999998,1,12,30,2016
40,0,0.0,89,36888,1,1,0,20148,6,1,2,0.0,24,2,0,3109.159204,10.0,0,20734.26681,2,17231.27512,0,7,5,2015
59,1,1.0,82,40763,1,1,0,15009,5,1,0,1.0,2,0,1,11096.98474,4.0,1,36600.19748,1,23923.83953,0,11,7,2015
44,0,1.0,84,37832,0,1,0,50039,3,1,0,0.0,67,0,1,5217.48196,6.0,1,59426.74691,4,26942.59265,0,2,26,2015
50,1,1.0,77,39116,1,1,1,85031,2,1,1,0.0,50,2,1,7145.237713,6.0,0,17783.89113,6,8900.446355,0,2,10,2016
48,1,0.0,44,38714,1,1,1,80046,1,1,0,0.0,92,0,1,5674.536369,6.0,2,27160.93915,5,6397.037938,0,1,5,2016
50,1,1.0,81,39131,0,1,1,20106,2,1,2,1.0,67,2,1,2334.723556,5.0,1,19410.39573,0,32419.68078,0,11,11,2015
47,1,1.0,77,38506,1,0,1,80016,0,1,0,0.0,2,0,1,2974.228375,5.0,0,12678.5989,6,19570.80841,0,1,18,2016
36,1,1.0,75,35838,0,1,0,80035,4,1,0,0.0,1,0,0,3827.547236,4.0,0,23319.32355,6,26336.6914,0,5,1,2015
66,0,0.0,84,41889,1,1,0,20101,4,1,0,0.0,94,0,0,6437.189406,4.0,0,20457.18539,5,11845.36472,0,5,20,2016
34,1,0.0,38,35273,1,1,1,85080,6,1,0,0.0,9,0,1,4523.862727000001,10.0,2,41792.42268,0,39112.55305,0,10,9,2016
36,0,1.0,81,35842,0,1,1,80044,3,2,0,0.0,59,0,0,5123.752412,11.0,0,16460.678969999997,2,9528.439658,0,5,19,2016
41,1,1.0,83,37134,1,0,1,50005,1,0,2,0.0,85,0,1,7330.117181,5.0,2,13846.65399,5,49188.64937,0,8,2,2016
36,1,1.0,90,35829,1,0,1,50028,6,1,0,1.0,23,0,1,1402.569366,5.0,0,8654.131729,2,15836.00441,0,10,11,2015
31,0,1.0,89,34328,1,1,0,80046,1,0,0,1.0,8,2,1,7268.841471,3.0,1,57662.1528,4,21359.321180000003,0,11,10,2015
24,1,1.0,73,31775,0,0,0,80028,4,1,1,0.0,65,0,1,6991.75128,5.0,0,13013.19213,1,48501.33666,0,2,6,2015
47,1,1.0,64,38491,0,0,1,20109,6,1,2,1.0,40,0,1,4364.762605,4.0,2,37423.5859,1,22360.10808,1,3,22,2015
50,0,1.0,71,39110,0,0,0,20163,6,0,0,1.0,0,0,0,4168.608707,3.0,1,27599.58303,3,30469.44609,0,5,1,2016
36,0,1.0,71,35844,0,1,1,50023,5,1,0,0.0,49,0,0,4969.770764,6.0,1,7385.803368000001,3,24021.88679,0,11,21,2015
37,0,1.0,86,36095,1,0,0,85033,6,2,0,0.0,7,0,0,4117.809931000001,5.0,0,24306.28835,0,14625.5526,0,6,5,2016
52,1,0.0,83,39511,1,1,1,85069,5,1,1,0.0,93,2,1,2645.37492,4.0,0,23296.42229,2,17115.650569999998,0,1,3,2015
60,0,1.0,84,40955,1,0,1,50021,4,1,0,1.0,21,0,1,3570.456059000001,7.0,1,5599.327234,4,19238.99241,0,1,2,2015
70,0,1.0,79,42491,0,0,1,80030,1,1,0,0.0,86,2,1,2668.822464,6.0,2,20492.80337,5,25356.98325,0,1,26,2016
66,1,1.0,85,41897,1,1,0,80036,3,2,0,0.0,1,0,0,6737.3182,4.0,0,9595.662355,4,40945.43492,0,3,17,2016
44,1,1.0,80,37843,1,0,0,85023,5,1,0,0.0,4,0,0,7291.336368000001,7.0,2,12379.87234,4,17907.0948,0,1,17,2015
44,0,1.0,50,37847,1,1,0,20122,0,2,1,0.0,98,0,0,6743.685919,1.0,1,15432.36029,1,25070.203,0,3,30,2015
54,0,1.0,30,39886,1,0,0,85041,2,2,0,0.0,2,0,0,3549.4396409999995,4.0,2,38065.23246,1,35071.27306,0,6,29,2016
49,0,1.0,79,38918,0,0,0,50009,3,1,0,0.0,88,0,1,8563.004483,7.0,0,5250.735279,1,17610.4632,0,6,23,2016
29,0,1.0,87,33671,1,1,1,20152,5,2,0,0.0,50,1,1,8060.126956,4.0,2,19227.4998,1,12108.72851,0,3,21,2015
40,1,1.0,33,36904,1,0,0,15003,1,1,0,0.0,30,2,1,2472.066955,5.0,1,20811.34864,5,10633.41662,0,5,12,2015
36,1,1.0,74,35840,1,0,1,80014,5,2,0,0.0,90,0,1,8307.419637,5.0,0,14386.34291,2,12731.94808,0,4,23,2016
37,0,1.0,85,36118,0,0,0,15001,3,2,0,0.0,100,2,1,2081.281299,5.0,2,18068.62776,2,14232.89752,0,3,26,2015
26,1,1.0,74,32598,1,1,1,15025,5,1,1,0.0,45,1,0,2769.420305,8.0,1,15649.96764,3,43244.22301,0,5,30,2015
36,1,1.0,87,35831,1,0,0,50013,2,2,0,0.0,35,0,0,2825.689558,6.0,0,12570.73019,3,31705.0922,0,6,17,2015
48,1,0.0,62,38718,1,0,0,50009,6,1,0,0.0,50,2,1,6091.588705,10.0,2,4692.972976,0,14035.05338,0,10,9,2016
43,0,1.0,56,37604,0,0,1,20135,4,2,0,0.0,55,0,1,7010.132662000001,6.0,2,9400.795676,1,23325.29163,0,2,26,2016
47,0,1.0,81,38501,0,1,1,85073,3,0,0,1.0,51,2,1,5404.752493,6.0,0,23242.78263,3,10420.05377,0,2,25,2016
26,1,1.0,88,32584,0,0,1,15038,1,1,2,1.0,0,1,1,5801.61263,3.0,1,29770.80537,4,9756.827133,0,4,28,2015
40,1,1.0,51,36872,0,0,0,50038,5,1,0,1.0,38,0,0,7088.35497,5.0,0,16125.51346,5,52972.91507,0,6,13,2015
69,1,0.0,81,42344,1,1,1,85044,6,2,0,0.0,50,0,0,4097.915713,5.0,0,10494.07431,3,13562.609380000002,0,8,23,2015
45,0,1.0,85,38068,1,1,0,85027,4,0,4,0.0,86,2,0,4447.45226,9.0,1,24522.81504,3,9482.002543,1,12,23,2016
39,1,0.0,70,36627,1,1,1,80041,5,0,0,0.0,50,2,1,8528.731379,3.0,1,37536.25863,0,23814.81314,0,8,6,2016
51,0,0.0,85,39322,1,1,0,20102,2,1,0,0.0,50,0,1,5452.984639,4.0,2,19214.79577,5,13665.2829,0,4,29,2015
47,1,0.0,78,38502,1,0,1,20147,5,1,0,0.0,47,0,0,4584.578575,7.0,0,12412.89047,4,23821.90941,0,6,18,2016
39,1,1.0,83,36638,1,0,0,50049,4,2,1,0.0,2,0,1,5086.30997,8.0,2,14022.16464,1,37357.24489,0,6,5,2015
41,0,1.0,92,37125,1,1,1,80044,4,1,2,0.0,43,1,1,10503.55236,7.0,1,17843.578019999997,1,9093.17079,1,4,8,2016
62,0,1.0,83,41273,0,1,1,20148,6,1,0,0.0,81,2,0,9609.272995,10.0,1,22341.05718,5,16359.36795,0,7,17,2016
34,1,1.0,66,35262,1,0,1,50039,4,0,0,1.0,96,2,0,14343.59453,3.0,1,19686.49834,3,11368.9339,0,6,24,2016
33,0,0.0,78,34970,1,0,0,50037,6,2,6,1.0,98,0,1,1687.6460780000002,7.0,1,17992.62371,3,3933.377227,0,1,17,2016
58,0,1.0,74,40603,1,1,0,80020,4,1,0,1.0,13,1,0,3070.268432,3.0,0,40502.83181,2,11544.05546,0,4,17,2015
41,0,0.0,66,37129,1,0,0,50049,0,0,0,0.0,12,2,0,2972.99004,6.0,1,38835.05537,4,32047.130660000003,1,9,19,2016
32,0,1.0,75,34661,0,0,0,20134,3,1,0,1.0,2,0,0,6464.598079,7.0,1,27032.96943,6,19221.50069,0,1,21,2016
60,0,1.0,59,40929,1,0,0,50055,6,1,0,0.0,81,2,0,3373.1523030000003,4.0,0,25166.27893,4,11104.98161,0,9,25,2016
32,1,0.0,67,34632,1,1,0,85004,2,2,1,0.0,19,0,1,3090.876715,2.0,2,27624.06357,2,43923.925310000006,0,9,30,2015
90,1,1.0,34,44985,0,1,0,15056,2,1,0,0.0,11,2,0,4959.672758,5.0,2,24960.61994,6,12760.75619,0,5,25,2016
40,1,1.0,66,36882,1,0,1,50054,6,1,2,0.0,47,0,1,4441.449807,6.0,1,27580.57999,3,13785.64503,0,8,28,2016
47,1,1.0,78,38511,1,1,1,20132,3,2,2,0.0,50,0,1,2897.301681,3.0,1,24187.90329,2,16841.058559999998,0,4,28,2016
55,1,0.0,56,40075,0,1,1,80001,0,2,0,1.0,51,2,0,3994.797427,12.0,2,39715.5173,2,23207.1275,0,8,17,2015
58,1,1.0,61,40607,0,1,1,15020,6,1,0,1.0,31,0,1,6590.365437,5.0,1,16993.3269,3,28632.01301,0,2,14,2016
42,1,1.0,77,37384,1,0,1,50047,4,1,4,0.0,23,0,1,6304.412441,5.0,0,22390.13139,5,23887.32011,0,3,4,2016
31,1,0.0,52,34339,1,1,1,50043,0,2,1,0.0,2,1,1,7817.174701000001,6.0,0,5764.189429,1,31682.18032,0,10,12,2015
33,0,1.0,72,34976,1,0,0,15033,2,1,1,0.0,51,1,1,3778.281157,5.0,1,18824.93402,2,23874.91919,0,11,11,2015
19,0,1.0,81,29446,1,0,1,50029,6,1,0,0.0,64,1,1,2916.320053,5.0,2,33953.25084,5,12416.74006,0,6,14,2015
33,1,1.0,67,34970,1,1,0,80011,1,1,0,1.0,80,0,0,4680.729715,3.0,2,33049.22547,4,35832.46857,0,6,30,2015
47,0,1.0,94,38502,1,1,1,80025,2,0,0,1.0,43,1,0,5555.439468,0.0,1,15869.73506,3,11097.81345,0,12,21,2016
33,0,0.0,70,34952,0,0,0,80110,5,1,0,0.0,98,2,1,10643.4683,6.0,0,11688.99205,5,18443.89457,0,10,10,2015
27,0,0.0,74,32953,1,1,1,50047,1,1,0,0.0,30,2,0,6338.068254,3.0,1,39411.55728,2,19348.15444,0,8,23,2016
55,1,1.0,83,40059,0,0,1,15009,2,1,0,0.0,85,2,1,6852.792387,3.0,2,15104.86202,6,21951.21247,0,3,2,2016
43,0,1.0,89,37629,0,1,1,85004,1,0,1,0.0,22,2,1,4133.186586,8.0,2,13788.05822,6,36718.56354,0,2,3,2015
42,0,1.0,68,37380,1,0,1,85025,2,2,2,0.0,92,1,1,2976.395153,4.0,2,22559.99518,2,31580.07799,0,10,12,2016
28,0,1.0,90,33326,1,0,0,15051,6,1,0,1.0,51,1,1,4760.452448,9.0,1,37384.27928,5,11026.05428,0,8,16,2015
45,1,0.0,94,38067,1,1,1,20165,5,0,0,0.0,77,0,0,2963.023976,4.0,1,9469.453761,3,26267.7416,0,11,19,2016
57,1,0.0,94,40432,1,0,1,80044,3,1,4,1.0,97,2,1,2216.67331,3.0,1,37276.21556,0,26081.23847,0,12,29,2016
51,1,1.0,64,39331,0,1,0,85027,2,1,1,0.0,6,2,1,1295.138157,6.0,2,61290.25569,4,25663.01516,0,8,10,2016
26,0,1.0,97,32581,1,0,1,20130,5,1,0,0.0,90,1,1,6189.309305,1.0,1,11399.93518,0,16284.75246,0,3,19,2016
54,1,1.0,70,39901,1,0,1,80110,3,2,1,0.0,50,0,1,3394.667907,3.0,0,27446.67645,5,13059.76858,0,1,15,2015
39,0,0.0,61,36629,0,0,0,20149,0,0,0,0.0,0,2,0,9436.132228,4.0,0,22961.64738,1,14232.54093,1,11,30,2015
31,1,1.0,64,34358,1,1,0,80022,1,1,2,0.0,44,2,1,6619.327926,8.0,1,13224.7876,1,14287.38499,1,8,2,2016
24,1,1.0,82,31782,1,0,1,15022,5,0,0,0.0,24,1,1,3006.153659,8.0,2,20712.60944,0,10017.73018,0,2,7,2015
45,1,0.0,95,38071,0,0,0,50003,5,1,0,0.0,74,2,0,4656.895455,6.0,0,34879.23388,6,16065.01674,1,11,12,2016
24,1,0.0,41,31767,0,1,1,15054,6,1,0,0.0,33,0,1,6730.555665000001,9.0,2,12241.13467,1,10723.54137,0,2,22,2015
60,0,0.0,76,40946,1,0,0,15025,5,1,0,0.0,12,0,0,5831.999871,8.0,1,28187.53328,5,31151.03685,1,6,6,2015
34,0,1.0,44,35259,1,1,0,20101,2,2,1,1.0,99,1,1,8440.673284999999,1.0,1,21998.07216,1,21556.19496,0,12,7,2016
27,1,0.0,73,32952,1,0,1,85016,0,0,0,0.0,100,1,1,4379.717111999999,5.0,0,11415.71962,1,11167.97576,0,9,26,2016
67,0,1.0,77,42041,1,0,0,20112,6,2,0,0.0,51,0,1,6151.110648,8.0,2,24497.64564,5,19736.33842,0,6,5,2016
